App name;Description from Google Store;Play Store URL;Description from GetAPK;GetAPK URL;Description from Apk Pure;Apk Pure URL;Description from App Brain;App Brain URL;Packet name;Is package name found?
Samsung Calculator;[Key features] Perform simple or complex calculations. Rotate the device to landscape orientation to display the scientific calculator. If Auto-rotate is disabled, tap rotation button to display the scientific calculator. To see the calculation history, tap HISTORY. To close the calculation history panel, tap KEYPAD. To clear the history, tap HISTORY ? CLEAR HISTORY. [Additional features] To use the unit conversion tool, tap Unit Converter button. You can convert various values, such as area, length, or temperature, into other units. * Unit converter feature is supported from Galaxy S8. [Kluczowe cechy] Wykonywaæ proste lub z³o¿one obliczenia. Obróæ urz¹dzenie do orientacji poziomej, aby wyœwietliæ kalkulator naukowy. Jeœli Autoobracanie jest wy³¹czona, dotknij przycisk Obrót, aby wyœwietliæ kalkulator naukowy. Aby zobaczyæ historiê obliczeñ dotknij historii. Aby zamkn¹æ panel historii obliczeñ dotknij klawiatury. Aby wyczyœciæ historiê, dotknij HISTORIA ? Wyczyœæ historiê. [Dodatkowe funkcje] Aby skorzystaæ z funkcji konwersji jednostek, dotknij przycisk Unit Converter. Mo¿na konwertowaæ ró¿ne wartoœci, takich jak obszar, d³ugoœæ, lub temperatura, do innych urz¹dzeñ. * Funkcja konwerter jednostek jest wspierany z Galaxy S8.;https://play.google.com/store/apps/details?id=com.sec.android.app.popupcalculator;;;;;;;com.sec.android.app.popupcalculator;In Play Store
Not found;;;;;;;;;com.sec.android.soagent;Not found
Not found;;;;;;;;;com.sec.android.app.svrbrowser;Not found
Plague Inc.;Can you infect the world? Plague Inc. is a unique mix of high strategy and terrifyingly realistic simulation. Your pathogen has just infected ' Patient Zero' . Now you must bring about the end of human history by evolving a deadly, global Plague whilst adapting against everything humanity can do to defend itself. Brilliantly executed with innovative gameplay and built from the ground up for touchscreen, Plague Inc. from developer Ndemic Creations evolves the strategy genre and pushes mobile gaming (and you) to new levels. It’s You vs. the world - only the strongest can survive! ??? #1 top game globally with 200 million+ games played ??? Plague Inc. is a global hit with over half a million 5 star ratings and features in newspapers such as The Economist, New York Post, Boston Herald, The Guardian and London Metro! The developer of Plague Inc. was invited to speak at the CDC in Atlanta about the disease models inside the game! ? “The game creates a compelling world that engages the public on serious public health topics” – The Centers for Disease Control and Prevention ? “Best Tablet Game of 2012” - New York Daily News ? “Plague Inc. will snag your attention in all the right ways and keep it there” - Touch Arcade ? “No denying Plague Inc.' s high-level of quality” - Modojo ? “Plague Inc. should not be as much fun as it is” – London Metro ? “Will leave you hoping to destroy the world, all in the name of a bit of fun” – Pocket Lint ? “Plague Inc.' s gameplay is infectious” - Slide to Play ? Winner – “Overall Game of the Year” – Pocket Gamer ? “Killing billions has never been so fun” – IGN ??? Features: ? Stunning HD graphics with a highly polished interface (Contagion guaranteed) ? Highly detailed, hyper-realistic world with advanced AI (Outbreak management) ? Comprehensive in-game help and tutorial system (I am Legendarily helpful) ? 12 different disease types with radically different strategies to master (12 Monkeys?) ? Full Save/Load functionality (28 Saves Later!) ? 50+ countries to infect, hundreds of traits to evolve and thousands of world events to adapt to (Pandemic evolved) ? Full game support for scoreboards and achievements ? Expansion updates add the mind controlling Neurax Worm, the zombie producing Necroa Virus, Speed Runs and real life Scenarios! Localised in English, German, Spanish, Brazilian Portuguese, Italian, French, Japanese, Korean and Russian. (more coming soon) P.S. Give yourself a pat on the back if you got all the themed literature references! Special sale price to celebrate being the 15th most popular touchscreen game of 2012! ??? Like Plague Inc. on Facebook: http://www.facebook.com/PlagueInc Follow me on Twitter: www.twitter.com/NdemicCreations Czy mo¿na zaraziæ œwiat? Plague Inc jest unikalne po³¹czenie wysokiej strategii i przera¿aj¹co realistycznej symulacji. Twój patogen w³aœnie zaka¿enie " Patient Zero" . Teraz trzeba doprowadziæ do koñca ludzkiej historii ewoluuj¹c œmierteln¹, globalne Plague podczas adaptacji przeciwko ludzkoœci mo¿e zrobiæ wszystko, aby broniæ. Znakomicie wykonana z innowacyjn¹ rozgrywkê i zbudowany od podstaw dla ekranu dotykowego, Plague Inc. od dewelopera Ndemic dzie³ ewoluuje gatunek strategii i popycha mobiln¹ rozgrywkê (i) do nowych poziomów. To Ty kontra œwiat - tylko najsilniejsi mog¹ przetrwaæ! ??? # 1 Top gra globalnie 200 milionów + rozegranych ??? Plague Inc jest œwiatowym hitem z ponad pó³ miliona 5 ocen w postaci gwiazdek i funkcji w gazetach takich jak The Economist, New York Post, Boston Herald, The Guardian i London Metro! Deweloper Plague Inc. zosta³ zaproszony do wyst¹pienia na CDC w Atlancie o modelach chorób wewnêtrznych w grze! ? " Gra tworzy atrakcyjn¹ œwiat, który ³¹czy spo³eczeñstwa o powa¿nych tematach zdrowia publicznego" - Centrum Kontroli i Zapobiegania Chorobom ? " Najlepszy Tablet Gra 2012" - New York Daily News ? " Plague Inc. szkopu³ uwagê we wszystkich w³aœciwych sposobów i utrzymywaæ" - dotykowy Arcade ? " Nie neguj¹c wysoki poziom Plague Inc. jakoœci" - Modojo ? " Plague Inc nie powinno byæ tak zabawne, jak to jest" - Metro w Londynie ? " opuszczê ciê chc¹c zniszczyæ œwiat, wszystko w imiê trochê zabawy" - Pocket Lint ? " rozgrywka Plague Inc jest zaraŸliwa" - Przesuñ, aby odtworzyæ Zwyciêzca ? - " Ogólnie Gra Roku" - Pocket Gamer ? " Zabijanie miliardy nigdy nie by³o tak zabawne" - IGN ??? Cechy: ? Osza³amiaj¹ca grafika HD z polerowanego interfejs (Contagion gwarantowane) ? Bardzo szczegó³owe, hiper-realistyczny œwiat z zaawansowan¹ AI (zarz¹dzanie epidemi¹) ? Kompleksowa pomoc i samouczek systemu w grze (jestem Legendarily pomocne) ? 12 ró¿nych rodzajów chorób z diametralnie ró¿nych strategii do opanowania (12 Monkeys?) ? Pe³na Zapisz funkcjonalnoœæ / obci¹¿enia (28 Zapisuje póŸniej!) ? 50+ kraje zainfekowaæ setki cech ewoluowaæ i tysi¹ce wydarzeñ na œwiecie, aby dostosowaæ siê do (Pandemic ewoluowa³y) ? Pe³ne wsparcie gra dla tablic wyników i osi¹gniêæ ? aktualizacje rozszerzeñ dodaæ umys³ kontroli Neurax Worm, zombie produkcji Necroa Virus, biegi prêdkoœci i realne scenariusze ¿yciowe! Zlokalizowane w jêzyku angielskim, niemiecki, hiszpañski, portugalski brazylijski, w³oski, francuski, japoñski, koreañski i rosyjski. (Wiêcej wkrótce) Postscriptum Daj sobie pat na powrót, jeœli masz wszystkie tematyczne odniesienia literatury! Specjalna cena sprzeda¿y do œwiêtowania jest 15. najbardziej popularnej gry ekran dotykowy z 2012 roku! ??? Podobnie jak Plague Inc. na Facebooku: http://www.facebook.com/PlagueInc ŒledŸ mnie na Twitterze: www.twitter.com/NdemicCreations;https://play.google.com/store/apps/details?id=com.miniclip.plagueinc;Can you infect the world? Plague Inc. is a unique mix of high strategy and terrifyingly realistic simulation. Your pathogen has just infected 'Patient Zero'. Now you must bring about the end of human history by evolving a deadly, global Plague whilst adapting against everything humanity can do to defend itself. Brilliantly executed with innovative gameplay and built from the ground up for touchscreen, Plague Inc. from developer Ndemic Creations evolves the strategy genre and pushes mobile gaming (and you) to new levels. It’s You vs. the world - only the strongest can survive! ??? #1 top game globally with 200 million+ games played ??? Plague Inc. is a global hit with over half a million 5 star ratings and features in newspapers such as The Economist, New York Post, Boston Herald, The Guardian and London Metro! The developer of Plague Inc. was invited to speak at the CDC in Atlanta about the disease models inside the game! ? “The game creates a compelling world that engages the public on serious public health topics” – The Centers for Disease Control and Prevention ? “Best Tablet Game of 2012” - New York Daily News ? “Plague Inc. will snag your attention in all the right ways and keep it there” - Touch Arcade ? “No denying Plague Inc.'s high-level of quality” - Modojo ? “Plague Inc. should not be as much fun as it is” – London Metro ? “Will leave you hoping to destroy the world, all in the name of a bit of fun” – Pocket Lint ? “Plague Inc.'s gameplay is infectious” - Slide to Play ? Winner – “Overall Game of the Year” – Pocket Gamer ? “Killing billions has never been so fun” – IGN ??? Features: ? Stunning HD graphics with a highly polished interface (Contagion guaranteed) ? Highly detailed, hyper-realistic world with advanced AI (Outbreak management) ? Comprehensive in-game help and tutorial system (I am Legendarily helpful) ? 12 different disease types with radically different strategies to master (12 Monkeys?) ? Full Save/Load functionality (28 Saves Later!) ? 50+ countries to infect, hundreds of traits to evolve and thousands of world events to adapt to (Pandemic evolved) ? Full game support for scoreboards and achievements ? Expansion updates add the mind controlling Neurax Worm, the zombie producing Necroa Virus, Speed Runs and real life Scenarios! Localised in English, German, Spanish, Brazilian Portuguese, Italian, French, Japanese, Korean and Russian. (more coming soon) P.S. Give yourself a pat on the back if you got all the themed literature references! Special sale price to celebrate being the 15th most popular touchscreen game of 2012! ??? Like Plague Inc. on Facebook: http://www.facebook.com/PlagueInc Follow me on Twitter: www.twitter.com/NdemicCreations;http://getapk.co/apk/com.miniclip.plagueinc;;;;;com.miniclip.plagueinc;In Play Store
Not found;;;;;;;;;com.sec.android.app.quicktool;Not found
Not found;;;;;;;;;com.samsung.android.fmm;Not found
Not found;;;;;;;;;com.samsung.android.mdm;Not found
Not found;;;;;;;;;com.samsung.android.rlc;Not found
Samsung Members;Aplikacja Samsung Members jest przeznaczona do pomocy w rozwi¹zywaniu problemów wystêpuj¹cych podczas korzystania z urz¹dzenia Samsung Galaxy. (Us³ugi oferowane przez powy¿sz¹ aplikacjê ró¿ni¹ siê w zale¿noœci od kraju i regionu.) ? Pomoc — Czêsto zadawane pytania: skorzystaj z funkcji szybkiego rozwi¹zywania problemów wyspecjalizowane odpowiedzi na czêsto zadawane pytania dotycz¹ce urz¹dzeñ Galaxy opisuj¹ sposoby rozwi¹zywania problemów i oferuj¹ bezpoœrednie ³¹cza do powi¹zanych stron ustawieñ. — Zadaj pytania: odpowiedŸ na pytanie u¿ytkownika zostanie udzielona w ci¹gu 24 godzin w godzinach pracy (w niektórych okolicznoœciach odpowiedŸ mo¿e byæ opóŸniona). — Raport o b³êdach: im wiêcej b³êdów zg³osz¹ u¿ytkownicy, tym lepsze bêdzie urz¹dzenie Galaxy. — Diagnostyka urz¹dzenia: u¿ytkownicy mog¹ sprawdzaæ stan sprzêtu dla swoich urz¹dzeñ, a tak¿e optymalizowaæ wydajnoœæ urz¹dzenia przez wyczyszczenie pamiêci RAM i danych u¿ycia pamiêci jednym dotkniêciem. — Centrum serwisowe: pomoc w znalezieniu lokalizacji centrum serwisowego i zarezerwowaniu terminów dla klientów. ? Spo³ecznoœæ — W tym miejscu u¿ytkownicy mog¹ udostêpniaæ swoje opinie lub swobodnie dyskutowaæ na ró¿ne tematy. ? Korzyœæ — Do³¹cz do programu cz³onkowskiego, aby odnosiæ ró¿ne korzyœci dla u¿ytkowników urz¹dzeñ Galaxy.;https://play.google.com/store/apps/details?id=com.samsung.android.voc;(Services offered the above vary by different country and region) Samsung Members is designed to help you solve problems you come across while using Samsung Galaxy device. - FAQ: Experience fast trouble shooting, Galaxy specialized FAQ provides descriptions of how to resolve problems with direct links to related setting pages. - Ask questions: User question will be answered within 24 hours during business hours (can be delayed by circumstances.) - Error report: The more errors have been reported, the better Galaxy will be. - Community: Users can share their opinions or discuss various topics freely in this space. - Device diagnosis: Users can check the hardware status of their devices as well as optimize device performance by cleaning RAM, storage usage with one touch. - A/S center: help to find a service center location and make reservation for needed customers. - Membership: Join membership program to experience various benefits for Galaxy users.;http://getapk.co/apk/com.samsung.android.voc;;;;;com.samsung.android.voc;In Play Store
Samsung Health;Samsung Health provides core features to keep up your body fit and healthy. It will record and analyze your daily activities and habits to help maintain successful diet and lead healthy lifestyle. Whether you walk or run, hike or bike, play indoor or outdoor sports, you can add and track the various physical exercises and activities in a single step using the various built-in trackers. Samsung Health helps to create a balanced lifestyle pattern by recording a variety of information like your food, caffeine and water intake details. Provide your daily snacks, food, water and caffeine intake and track your diet and weight on the go while staying comfortable using the sleep & stress tracker. Manage health and environmental records such as heart rate, blood pressure, blood glucose levels, stress, weight & SpO? using built-in sensors and third party devices. Trackers enable user to easily and quickly check meaningful data based on user preferences. The intuitive charts, helpful tips and physical exercise programs guide you to achieve your fitness and diet goals. Manage your fitness activities, track your weight and monitor your diet using Samsung Galaxy and Gear devices. The App supports all Samsung smartphones starting from Galaxy S3 onwards and includes Non-Samsung Android smartphones as well. Exercise programs such as Baby steps to 5K, Run 5K and so on are available to take your running to the next level and you will be guided via voice prompts during workout. Compete with your friends and check your ranking. You can compete with your friends in the address box once your Samsung account is registered. Check daily health news of your preference with customized news feed. Keep your body strong and healthy with tips offered by health professionals. Discover the best health and fitness apps that can connect with Samsung Health. Many health apps including ' Technogym' and ' Coach by Cigna' can be linked with Samsung Health. Tablets and some mobile devices may not be supported. Some functions may not be available based on regions/service providers/devices. Samsung Health requires Android OS 4.4 or above. Samsung Health supports over 70 languages, including English, French, and Chinese. An English language version is available for the rest of the world. Please note that Samsung Health is intended for fitness and wellness purposes only and is not intended for use in the diagnosis of disease or other conditions, or in the cure, mitigation, treatment, or prevention of disease. Samsung Health protects your private health data securely. All Samsung Galaxy models released after August 2016, Knox enabled Samsung Health service will be available. Please be noted that Knox enabled Samsung Health service will not be available from rooted mobile. The following permissions are required for the app service. For optional permissions, the default functionality of the service is turned on, but not allowed. Required permissions • None Optional permissions • Telephone: Used to check device-unique identification information for providing app update and app analysis information • Camera: Used for barcode recognition, food photography, and recognition of blood glucose meter and blood pressure meter • Microphone: Used to provide recording function for telemedicine • Location: Used to check the movement path and movement of the user during exercise • Contacts: Used to make friends when using Together function as contact information • Body sensors: Used to measure heart rate, oxygen saturation, and stress • SMS: Used for phone number authentication when using Together function • Storage: Used to save or load exercise information, exercise photos or food photos If your system software version is lower than Android 6.0, please update the software to configure App permissions. Previously allowed permissions can be reset on Apps menu in device settings after software update. Samsung Zdrowia zapewnia podstawowe funkcje, aby utrzymaæ swoje dopasowanie do cia³a i zdrowe. Bêdzie nagrywaæ i analizowaæ swoje codzienne czynnoœci i nawyków, które pomog¹ utrzymaæ udan¹ dietê i prowadziæ zdrowy tryb ¿ycia. Czy marszu lub biegu, wycieczka lub rowerem, graæ wewn¹trz lub na zewn¹trz sportu, mo¿na dodawaæ i œledziæ ró¿ne æwiczenia fizyczne i zajêcia w jednym kroku przy u¿yciu ró¿nych wbudowanych trackerów. Samsung zdrowie pomaga stworzyæ zrównowa¿ony wzór lifestyle nagrywaj¹c ró¿ne informacje, takie jak jedzenie, kofeina i ujêæ wody szczegó³ów. Podaj swoje codzienne przek¹ski, ¿ywnoœci, wody i spo¿ycie kofeiny i œledziæ swoj¹ dietê i wagê w ruchu podczas pobytu wygodny pomoc¹ snu i stres trackera. Zarz¹dzanie zapisów œrodowiskowych, takich jak têtno, ciœnienie krwi, poziom glukozy we krwi, stres, wagi i SpO? przy u¿yciu wbudowanych czujników i urz¹dzeñ innych producentów i zdrowia. Trackery pozwalaj¹ u¿ytkownikowi ³atwo i szybko sprawdziæ znacz¹ce dane w oparciu o preferencje u¿ytkownika. Intuicyjne wykresy, pomocne wskazówki i æwiczenia fizyczne programy kierowaæ, aby osi¹gn¹æ swoje cele fitness i diety. Zarz¹dzanie zajêcia fitness, œledziæ swoj¹ wagê i monitorowaæ swoj¹ dietê za pomoc¹ urz¹dzeñ Samsung Galaxy oraz przek³adni. Aplikacja obs³uguje wszystkie smartfony Samsung Galaxy S3, pocz¹wszy od roku i obejmuje dla Samsung Android smartphone, jak równie¿. programy æwiczeñ, takie jak kroki dziecka do 5K, Run 5K i tak dalej s¹ dostêpne wzi¹æ swój bieg na wy¿szy poziom i bêdzie prowadzona za poœrednictwem komend g³osowych podczas treningu. Zmierz siê ze znajomymi i sprawdziæ swoj¹ pozycjê w rankingu. Mo¿esz rywalizowaæ z przyjació³mi w polu adresu raz konta Samsung jest zarejestrowany. Sprawdziæ codzienne wiadomoœci zdrowia preferencjami doda news feed. Zachowaæ swoje cia³o silne i zdrowe z porad oferowanych przez pracowników s³u¿by zdrowia. Odkryj najlepsze zdrowie i kondycjê aplikacji, które mo¿na po³¹czyæ z Samsung Zdrowia. Wiele aplikacji zdrowia, w tym „Technogym” i „Coach przez Cigna” mog¹ byæ po³¹czone z Samsung Zdrowia. mog¹ nie byæ obs³ugiwane tabletki i niektóre urz¹dzenia przenoœne. Niektóre funkcje mog¹ nie byæ dostêpne w zale¿noœci od regionów / us³ugodawców / urz¹dzeñ. Samsung zdrowie wymaga Android OS 4.4 lub nowszy. Samsung Zdrowie obs³uguje ponad 70 jêzyków, w tym angielski, francuski i chiñski. Wersja w jêzyku angielskim jest dostêpna dla reszty œwiata. Nale¿y pamiêtaæ, ¿e Samsung zdrowie jest przeznaczony wy³¹cznie do celów fitness i wellness i nie jest przeznaczony do stosowania w diagnostyce choroby lub innych warunkach lub w wyleczenia, ³agodzenia, leczenia lub zapobiegania chorobom. Samsung Zdrowie chroni swoje prywatne dane zdrowia bezpiecznie. Wszystkie modele Samsung Galaxy wydany po sierpniu 2016, Knox w³¹czona obs³uga Zdrowie Samsung bêdzie dostêpna. Proszê zauwa¿yæ, ¿e Knox w³¹czona Samsung S³u¿ba zdrowia nie bêdzie dostêpna od zakorzenionego komórkowego. Nastêpuj¹ce uprawnienia s¹ wymagane do obs³ugi aplikacji. Na dodatkowe uprawnienia, funkcjonalnoœæ domyœlna us³uga jest w³¹czona, ale nie wolno. wymagane uprawnienia • ¯aden opcjonalne uprawnienia • Telefon: U¿ywane sprawdziæ informacje identyfikacyjne urz¹dzenia specyficzne za dostarczanie informacji i analiz aktualizacji app app • Aparat: S³u¿y do rozpoznawania kodów kreskowych, fotografia ¿ywnoœci i uznanie glukometru i ciœnieniomierz • Mikrofon: u¿ywany w celu zapewnienia funkcji nagrywania dla telemedycyny • Lokalizacja: U¿ywane sprawdziæ œcie¿kê ruchu i przemieszczania siê u¿ytkownika podczas æwiczeñ • Kontakt: U¿ywane zaprzyjaŸniæ podczas korzystania Wraz funkcjê informacji kontaktowych • Czujniki na ciele: u¿ywany do pomiaru têtna, saturacji i stres • SMS: U¿ywane do uwierzytelniania numer telefonu przy u¿yciu funkcji Razem • Przechowywanie: aby zapisaæ lub informacje æwiczenie obci¹¿enie, wykonywaæ zdjêcia lub zdjêcia ¿ywnoœci Jeœli wersja oprogramowania systemowego jest ni¿sza ni¿ Android 6.0, nale¿y zaktualizowaæ oprogramowanie do konfigurowania uprawnieñ aplikacji. Wczeœniej dozwolony uprawnienia mog¹ byæ kasowane w menu Aplikacje w ustawieniach urz¹dzenia po aktualizacji oprogramowania.;https://play.google.com/store/apps/details?id=com.sec.android.app.shealth;Samsung Health provides core features to keep up your body fit and healthy. It will record and analyze your daily activities and habits to help maintain successful diet and lead healthy lifestyle. Whether you walk or run, hike or bike, play indoor or outdoor sports, you can add and track the various physical exercises and activities in a single step using the various built-in trackers. Samsung Health helps to create a balanced lifestyle pattern by recording a variety of information like your food, caffeine and water intake details. Provide your daily snacks, food, water and caffeine intake and track your diet and weight on the go while staying comfortable using the sleep & stress tracker. Manage health and environmental records such as heart rate, blood pressure, blood glucose levels, stress, weight & SpO? using built-in sensors and third party devices. Trackers enable user to easily and quickly check meaningful data based on user preferences. The intuitive charts, helpful tips and physical exercise programs guide you to achieve your fitness and diet goals. Manage your fitness activities, track your weight and monitor your diet using Samsung Galaxy and Gear devices. The App supports all Samsung smartphones starting from Galaxy S3 onwards and includes Non-Samsung Android smartphones as well. Exercise programs such as Baby steps to 5K, Run 5K and so on are available to take your running to the next level and you will be guided via voice prompts during workout. Compete with your friends and check your ranking. You can compete with your friends in the address box once your Samsung account is registered. Check daily health news of your preference with customized news feed. Keep your body strong and healthy with tips offered by health professionals. Discover the best health and fitness apps that can connect with Samsung Health. Many health apps including 'Technogym' and 'Coach by Cigna' can be linked with Samsung Health. Tablets and some mobile devices may not be supported. Some functions may not be available based on regions/service providers/devices. Samsung Health requires Android OS 4.4 or above. Samsung Health supports over 70 languages, including English, French, and Chinese. An English language version is available for the rest of the world. Please note that Samsung Health is intended for fitness and wellness purposes only and is not intended for use in the diagnosis of disease or other conditions, or in the cure, mitigation, treatment, or prevention of disease. Samsung Health protects your private health data securely. All Samsung Galaxy models released after August 2016, Knox enabled Samsung Health service will be available. Please be noted that Knox enabled Samsung Health service will not be available from rooted mobile. The following permissions are required for the app service. For optional permissions, the default functionality of the service is turned on, but not allowed. Required permissions • None Optional permissions • Telephone: Used to check device-unique identification information for providing app update and app analysis information • Camera: Used for barcode recognition, food photography, and recognition of blood glucose meter and blood pressure meter • Microphone: Used to provide recording function for telemedicine • Location: Used to check the movement path and movement of the user during exercise • Contacts: Used to make friends when using Together function as contact information • Body sensors: Used to measure heart rate, oxygen saturation, and stress • SMS: Used for phone number authentication when using Together function • Storage: Used to save or load exercise information, exercise photos or food photos If your system software version is lower than Android 6.0, please update the software to configure App permissions. Previously allowed permissions can be reset on Apps menu in device settings after software update.;http://getapk.co/apk/com.sec.android.app.shealth;;;;;com.sec.android.app.shealth;In Play Store
Not found;;;;;;;;;com.sec.phone;Not found
Not found;;;;;;;;;com.sec.mldapchecker;Not found
Moonlight Game Streaming;This app streams games, programs, or your full desktop from an NVIDIA GameStream-compatible PC on your local network or the Internet using NVIDIA GeForce Experience. Mouse, keyboard, and controller input is sent from your Android device to the PC. Streaming performance may vary based on your client device. Features • Open-source and completely free (no ads, IAPs, or " Pro" ) • Up to 4K 60 FPS streaming (with capable hardware) • HDR streaming (with HDR10-capable device and GTX 1000-series GPU) • Local co-op with up to 4 connected controllers • H.265/HEVC streaming for better quality (with capable hardware) • 5.1 surround sound output (with a capable device) PC Requirements • NVIDIA GeForce GTX 600+ series GPU (GT-series and AMD GPUs aren' t supported by NVIDIA GameStream) • NVIDIA GeForce Experience (GFE) 2.2.2 or later Quick Setup Instructions • Make sure GeForce Experience is open on your PC. Turn on GameStream in the SHIELD settings page. • Tap on the PC in Moonlight and type the PIN on your PC • Start streaming! To have a good experience, you need a mid to high-end wireless router with a good wireless connection to your Android device (5 GHz highly recommended) and a good connection from your PC to your router (Ethernet highly recommended). Advanced Setup Instructions See the full setup guide http://bit.ly/1skHFjN for: • Adding a PC manually (if your PC is not detected) • Streaming over the Internet or LTE • Using a controller connected directly to your PC • Streaming your full desktop • Adding custom apps to stream MOGA controller users If your controller has a switch with A and B, it must be switched to B to be used for streaming. If you have no switch, use the MOGA Universal Driver app. PlayStation 3 controller users Use the SixAxis app in " Native Gamepad" mode for Moonlight. The default button mapping needs to be adjusted to match the standard controller layout for streaming. Troubleshooting A detailed troubleshooting guide is available here: http://bit.ly/1TO2NLq If you still can' t solve your issue or just have a question, feel free to send me an email using the address at the bottom of the app listing page. Disclaimer: This app is not affiliated with NVIDIA Corporation. Please do not contact them for support. Instead, use the troubleshooting link at the bottom of the app description. For more details on Moonlight, check out the wiki here: http://bit.ly/1X6fySw To report issues on our GitHub project, use the bug tracker here: http://bit.ly/1Udghu0 To discuss Moonlight on the XDA forums: http://forum.xda-developers.com/showthread.php?t=2505510 This app is open-source under the GPL. The code can be found here: https://github.com/moonlight-stream/moonlight-android Legal: All trademarks cited here are the property of their respective owners. Ta aplikacja strumieni gier, programów lub pe³ny pulpit z NVIDIA GameStream-kompatybilnego komputera w sieci lokalnej lub Internetu przy u¿yciu NVIDIA GeForce Experience. Mysz, klawiatura i kontroler jest wysy³any z urz¹dzenia z Androidem do komputera. wydajnoœæ strumieniowego mog¹ siê ró¿niæ w zale¿noœci od urz¹dzenia klienckiego. W³aœciwoœci & byk Open-source i ca³kowicie za darmo (bez reklam, IAP, czy " Pro" ) & byk Do strumieniowania 4K 60 FPS (z zdolnej sprzêtu) & byk HDR strumieniowe (z urz¹dzeniem HDR10-zdolny i GTX Seria 1000 GPU) & byk Lokalny co-op z maksymalnie 4 pod³¹czonych sterowników & byk H.265 / HEVC strumieniowe dla lepszej jakoœci (ze zdolnym sprzêtu) & byk 5.1 Wyjœcie dŸwiêku (z urz¹dzeniem zdolnym) Wymagania PC & byk NVIDIA GeForce GTX 600+ seria GPU ( GT-series i AMD GPU nie s¹ obs³ugiwane przez NVIDIA GameStream ) & byk NVIDIA GeForce Doœwiadczenie (gfe) 2,2,2 lub póŸniej Szybkie Instrukcje instalowania & byk Upewnij siê, ¿e GeForce Experience jest otwarty na komputerze. W³¹cz GameStream na stronie ustawieñ tarczy. & byk Dotknij na komputerze w œwietle ksiê¿yca i wpisaæ kod PIN na komputerze & byk Zacznij strumieniowe! Aby mieæ dobre doœwiadczenie, trzeba w œredniej lub wysokiej klasy router bezprzewodowy z dobrym bezprzewodowego po³¹czenia urz¹dzenia z systemem Android (5 GHz wysoce zalecane) i dobre po³¹czenie z komputera do routera (Ethernet wysoce zalecane). Zaawansowane Instrukcje instalowania Zobacz pe³n¹ instrukcji konfiguracji http://bit.ly/1skHFjN dla: & byk Dodanie komputera rêcznie (jeœli nie zostanie wykryty komputer) & byk Strumieniowego przez Internet lub LTE & byk Korzystanie kontroler pod³¹czony bezpoœrednio do komputera & byk Strumieniowe swój pe³ny pulpit & byk Dodaj¹c niestandardowe aplikacje do przesy³ania u¿ytkownicy kontroler Moga Jeœli kontroler posiada prze³¹cznik z A i B, to musi byæ prze³¹czony do B maj¹ byæ stosowane do transmisji strumieniowej. Jeœli nie masz prze³¹cznik, u¿yj aplikacji Moga uniwersalny sterownik. PlayStation 3 u¿ytkowników kontrolera U¿yj aplikacji SIXAXIS w trybie „Native” Gamepad do ksiê¿yca. Mapowanie domyœlny przycisk musi byæ dostosowywana do standardowego uk³adu kontrolera dla streamingu. problemów Szczegó³owa instrukcja rozwi¹zywania problemów jest dostêpna tutaj: http://bit.ly/1TO2NLq Jeœli nadal nie mo¿na rozwi¹zaæ problemu lub po prostu pytanie, nie krêpuj siê wys³aæ mi e-mail, korzystaj¹c z adresu na dole strony aplikacja aukcji. Zastrze¿enie: Ta aplikacja nie jest zwi¹zany z NVIDIA Corporation. Proszê nie kontaktowaæ siê z ich wsparcia. Zamiast tego u¿yj linku rozwi¹zywania problemów na dole opisu aplikacji. Aby uzyskaæ wiêcej informacji na temat Moonlight, sprawdŸ wiki tutaj: http://bit.ly/1X6fySw Aby zg³osiæ problemy na naszym projekcie GitHub, u¿yj œledzenia b³êdów tutaj: http://bit.ly/1Udghu0 Moonlight w celu omówienia na forum XDA: http://forum.xda-developers.com/showthread.php?t=2505510 Ta aplikacja jest open-source na licencji GPL. Kod mo¿na znaleŸæ tutaj: https://github.com/moonlight-stream/moonlight-android Prawna: Wszystkie znaki towarowe cytowane tutaj s¹ w³asnoœci¹ ich w³aœcicieli.;https://play.google.com/store/apps/details?id=com.limelight;;;;;;;com.limelight;In Play Store
Wear for Locus Map;Android Wear extension of a popular mobile outdoor navigation Locus Map. - zooms map and shows your position on it - controls track recording - places waypoints - displays track statistics - navigates with visual commands Communicates with Locus Map in your mobile phone or tablet via bluetooth. Android rozszerzenie Zu¿ycie popularnego telefonu na zewn¹trz nawigacji Locus Map . - przybli¿a mapê i pokazuje swoj¹ pozycjê na nim Najwiêksza - Kontrola œledziæ nagrywania - umieszcza waypointy - wyœwietla œledziæ statystyki Najwiêksza - nawiguje z komend wizualnych Najwiêksza Komunikuje siê z Locus Mapa w telefonie komórkowym lub tablecie poprzez bluetooth.;https://play.google.com/store/apps/details?id=com.asamm.locus.addon.wear;;;;;;;com.asamm.locus.addon.wear;In Play Store
Not found;;;;;;;;;com.oculus.systemactivities;Not found
Not found;;;;;;;;;com.sec.android.app.camera.shootingmode.rearcamselfie;Not found
Not found;;;;;;;;;com.samsung.android.bixby.wakeup;Not found
